       MER     betaTX    betaRCV     length
 63.545623   0.340000   0.310000      125
 62.606998   0.340000   0.350000      125
 57.688717   0.340000   0.390000      125
 50.720490   0.350000   0.280000      125
 64.133896   0.350000   0.320000      125
 60.904665   0.350000   0.360000      125
 58.138968   0.350000   0.400000      125
 51.092830   0.360000   0.290000      125
 62.463357   0.360000   0.330000      125
 61.030862   0.360000   0.370000      125
 51.489526   0.370000   0.300000      125
 61.260149   0.370000   0.340000      125
 62.942981   0.370000   0.380000      125
 51.898008   0.380000   0.310000      125
 61.315213   0.380000   0.350000      125
 66.845358   0.380000   0.390000      125
 52.289841   0.390000   0.320000      125
 62.678467   0.390000   0.360000      125
 69.747531   0.390000   0.400000      125
 52.645105   0.400000   0.330000      125
 65.086594   0.400000   0.370000      125
 53.419340   0.120000   0.120000      129
 57.111290   0.130000   0.130000      129
 51.114778   0.140000   0.140000      129
 50.109690   0.150000   0.190000      129
 51.866851   0.160000   0.200000      129
 52.182346   0.170000   0.170000      129
 53.612210   0.170000   0.210000      129
 58.397711   0.180000   0.180000      129
 54.024061   0.180000   0.220000      129
 50.109690   0.190000   0.150000      129
 62.811834   0.190000   0.190000      129
 53.492813   0.190000   0.230000      129
 51.866851   0.200000   0.160000      129
 55.957353   0.200000   0.200000      129
 53.320506   0.200000   0.240000      129
 53.612210   0.210000   0.170000      129
 53.374369   0.210000   0.210000      129
 54.001429   0.210000   0.250000      129
 54.024061   0.220000   0.180000      129
 53.383606   0.220000   0.220000      129
 55.434318   0.220000   0.260000      129
 53.492813   0.230000   0.190000      129
 55.679327   0.230000   0.230000      129
 56.898515   0.230000   0.270000      129
 53.320506   0.240000   0.200000      129
 61.364820   0.240000   0.240000      129
 57.269119   0.240000   0.280000      129
 54.001429   0.250000   0.210000      129
 67.742316   0.250000   0.250000      129
 56.756115   0.250000   0.290000      129
 55.434318   0.260000   0.220000      129
 59.886538   0.260000   0.260000      129
 56.492819   0.260000   0.300000      129
 56.898515   0.270000   0.230000      129
 56.731437   0.270000   0.270000      129
 57.002994   0.270000   0.310000      129
 57.269119   0.280000   0.240000      129
 56.333017   0.280000   0.280000      129
 58.239021   0.280000   0.320000      129
 56.756115   0.290000   0.250000      129
 58.203954   0.290000   0.290000      129
 59.577941   0.290000   0.330000      129
 56.492819   0.300000   0.260000      129
 63.258911   0.300000   0.300000      129
 59.967484   0.300000   0.340000      129
 57.002994   0.310000   0.270000      129
 71.873627   0.310000   0.310000      129
 59.455718   0.310000   0.350000      129
 58.239021   0.320000   0.280000      129
 63.367584   0.320000   0.320000      129
 59.095412   0.320000   0.360000      129
 50.298359   0.320000   0.400000      129
 59.577941   0.330000   0.290000      129
 59.546304   0.330000   0.330000      129
 59.457611   0.330000   0.370000      129
 59.967484   0.340000   0.300000      129
 58.725143   0.340000   0.340000      129
 60.549275   0.340000   0.380000      129
 59.455718   0.350000   0.310000      129
 60.171403   0.350000   0.350000      129
 61.832506   0.350000   0.390000      129
 59.095412   0.360000   0.320000      129
 64.566074   0.360000   0.360000      129
 62.284606   0.360000   0.400000      129
 59.457611   0.370000   0.330000      129
 74.395539   0.370000   0.370000      129
 60.549275   0.380000   0.340000      129
 66.648956   0.380000   0.380000      129
 61.832506   0.390000   0.350000      129
 62.039769   0.390000   0.390000      129
 50.298359   0.400000   0.320000      129
 62.284606   0.400000   0.360000      129
 60.772458   0.400000   0.400000      129
