Signal Legend:

Key        Signal Name

0        = clk_en:EN_CLK|clk
1        = clk_en:EN_CLK|sam_clk_en
2        = clk_en:EN_CLK|sym_clk_en
3        = clk_en:EN_CLK|sys_clk
4        = clk_en:EN_CLK|cnt[3..0]
5        = LFSR_22:LFSR_GEN|cycle
6        = LFSR_22:LFSR_GEN|load
7        = LFSR_22:LFSR_GEN|reset
8        = LFSR_22:LFSR_GEN|cnt[21..0]
9        = LFSR_22:LFSR_GEN|x[21..0]
10       = LFSR_22:LFSR_GEN|out[21..0]
11       = mapper_in:SUT_input|LFSR[1..0]
12       = mapper_in:SUT_input|map_out[17..0]
13       = DUT_for_MER_measurement:DUT|reset
14       = DUT_for_MER_measurement:DUT|in_data[17..0]
15       = DUT_for_MER_measurement:DUT|decision_variable[17..0]
16       = DUT_for_MER_measurement:DUT|decision_variable_temp[17..0]
17       = DUT_for_MER_measurement:DUT|error[17..0]
18       = DUT_for_MER_measurement:DUT|error_temp[17..0]
19       = DUT_for_MER_measurement:DUT|errorless_decision_variable[17..0]
20       = DUT_for_MER_measurement:DUT|errorless_decision_variable_temp[17..0]
21       = DUT_for_MER_measurement:DUT|isi_power[17..0]
22       = DUT_for_MER_measurement:DUT|isi_term_hp[36..0]
23       = DUT_for_MER_measurement:DUT|isi_term_lp[17..0]
24       = DUT_for_MER_measurement:DUT|sum_level_one[18..0]

Data Table:

Signals-> 0 1 2 3 4  5 6 7 8       9        10       11  12     13 14     15     16     17     18     19     20     21     22          23     24     

sample

256       0 0 0 0 15 0 0 0 3834080 -560672  -560672  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
257       0 1 1 1 0  0 0 0 3834080 -560672  -560672  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
258       0 1 1 0 0  0 0 0 3834080 -560672  -560672  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
259       0 0 0 1 1  0 0 0 3834081 -1121344 -1121344 00b -98304 1  28000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
260       0 0 0 0 1  0 0 0 3834081 -1121344 -1121344 00b -98304 1  28000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
261       0 0 0 1 2  0 0 0 3834081 -1121344 -1121344 00b -98304 1  28000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
262       0 0 0 0 2  0 0 0 3834081 -1121344 -1121344 00b -98304 1  28000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
263       0 0 0 1 3  0 0 0 3834081 -1121344 -1121344 00b -98304 1  28000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
264       0 0 0 0 3  0 0 0 3834081 -1121344 -1121344 00b -98304 1  28000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
265       0 1 0 1 4  0 0 0 3834081 -1121344 -1121344 00b -98304 1  28000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
266       0 1 0 0 4  0 0 0 3834081 -1121344 -1121344 00b -98304 1  28000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
267       0 0 0 1 5  0 0 0 3834082 1951617  1951617  01b -32768 1  38000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
268       0 0 0 0 5  0 0 0 3834082 1951617  1951617  01b -32768 1  38000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
269       0 0 0 1 6  0 0 0 3834082 1951617  1951617  01b -32768 1  38000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
270       0 0 0 0 6  0 0 0 3834082 1951617  1951617  01b -32768 1  38000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
271       0 0 0 1 7  0 0 0 3834082 1951617  1951617  01b -32768 1  38000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
272       0 0 0 0 7  0 0 0 3834082 1951617  1951617  01b -32768 1  38000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
273       0 1 0 1 8  0 0 0 3834082 1951617  1951617  01b -32768 1  38000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
274       0 1 0 0 8  0 0 0 3834082 1951617  1951617  01b -32768 1  38000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
275       0 0 0 1 9  0 0 0 3834083 -291069  -291069  11b 32768  1  08000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
276       0 0 0 0 9  0 0 0 3834083 -291069  -291069  11b 32768  1  08000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
277       0 0 0 1 10 0 0 0 3834083 -291069  -291069  11b 32768  1  08000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
278       0 0 0 0 10 0 0 0 3834083 -291069  -291069  11b 32768  1  08000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
279       0 0 0 1 11 0 0 0 3834083 -291069  -291069  11b 32768  1  08000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
280       0 0 0 0 11 0 0 0 3834083 -291069  -291069  11b 32768  1  08000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
281       0 1 0 1 12 0 0 0 3834083 -291069  -291069  11b 32768  1  08000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
282       0 1 0 0 12 0 0 0 3834083 -291069  -291069  11b 32768  1  08000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
283       0 0 0 1 13 0 0 0 3834084 -582138  -582138  10b 98304  1  18000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
284       0 0 0 0 13 0 0 0 3834084 -582138  -582138  10b 98304  1  18000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
285       0 0 0 1 14 0 0 0 3834084 -582138  -582138  10b 98304  1  18000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
286       0 0 0 0 14 0 0 0 3834084 -582138  -582138  10b 98304  1  18000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
287       0 0 0 1 15 0 0 0 3834084 -582138  -582138  10b 98304  1  18000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
288       0 0 0 0 15 0 0 0 3834084 -582138  -582138  10b 98304  1  18000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
289       0 1 1 1 0  0 0 0 3834084 -582138  -582138  10b 98304  1  18000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
290       0 1 1 0 0  0 0 0 3834084 -582138  -582138  10b 98304  1  18000h 3D21Ah 0ADE6h 0121Ah 3EDE6h 3C000h 0C000h 02434h 07B7980000h 3DBCCh 60000h 
291       0 0 0 1 1  0 0 0 3834085 -1164276 -1164276 00b -98304 1  28000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
292       0 0 0 0 1  0 0 0 3834085 -1164276 -1164276 00b -98304 1  28000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
293       0 0 0 1 2  0 0 0 3834085 -1164276 -1164276 00b -98304 1  28000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
294       0 0 0 0 2  0 0 0 3834085 -1164276 -1164276 00b -98304 1  28000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
295       0 0 0 1 3  0 0 0 3834085 -1164276 -1164276 00b -98304 1  28000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
296       0 0 0 0 3  0 0 0 3834085 -1164276 -1164276 00b -98304 1  28000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
297       0 1 0 1 4  0 0 0 3834085 -1164276 -1164276 00b -98304 1  28000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
298       0 1 0 0 4  0 0 0 3834085 -1164276 -1164276 00b -98304 1  28000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
299       0 0 0 1 5  0 0 0 3834086 1865753  1865753  01b -32768 1  38000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
300       0 0 0 0 5  0 0 0 3834086 1865753  1865753  01b -32768 1  38000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
301       0 0 0 1 6  0 0 0 3834086 1865753  1865753  01b -32768 1  38000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
302       0 0 0 0 6  0 0 0 3834086 1865753  1865753  01b -32768 1  38000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
303       0 0 0 1 7  0 0 0 3834086 1865753  1865753  01b -32768 1  38000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
304       0 0 0 0 7  0 0 0 3834086 1865753  1865753  01b -32768 1  38000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
305       0 1 0 1 8  0 0 0 3834086 1865753  1865753  01b -32768 1  38000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
306       0 1 0 0 8  0 0 0 3834086 1865753  1865753  01b -32768 1  38000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
307       0 0 0 1 9  0 0 0 3834087 -462797  -462797  11b 32768  1  08000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
308       0 0 0 0 9  0 0 0 3834087 -462797  -462797  11b 32768  1  08000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
309       0 0 0 1 10 0 0 0 3834087 -462797  -462797  11b 32768  1  08000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
310       0 0 0 0 10 0 0 0 3834087 -462797  -462797  11b 32768  1  08000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
311       0 0 0 1 11 0 0 0 3834087 -462797  -462797  11b 32768  1  08000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
312       0 0 0 0 11 0 0 0 3834087 -462797  -462797  11b 32768  1  08000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
313       0 1 0 1 12 0 0 0 3834087 -462797  -462797  11b 32768  1  08000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
314       0 1 0 0 12 0 0 0 3834087 -462797  -462797  11b 32768  1  08000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
315       0 0 0 1 13 0 0 0 3834088 -925594  -925594  10b 98304  1  18000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
316       0 0 0 0 13 0 0 0 3834088 -925594  -925594  10b 98304  1  18000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
317       0 0 0 1 14 0 0 0 3834088 -925594  -925594  10b 98304  1  18000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
318       0 0 0 0 14 0 0 0 3834088 -925594  -925594  10b 98304  1  18000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
319       0 0 0 1 15 0 0 0 3834088 -925594  -925594  10b 98304  1  18000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
320       0 0 0 0 15 0 0 0 3834088 -925594  -925594  10b 98304  1  18000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
321       0 1 1 1 0  0 0 0 3834088 -925594  -925594  10b 98304  1  18000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
322       0 1 1 0 0  0 0 0 3834088 -925594  -925594  10b 98304  1  18000h 0ADE6h 35B27h 3EDE6h 01B27h 0C000h 34000h 02434h 006C9C0000h 0364Eh 30000h 
323       0 0 0 1 1  0 0 0 3834089 -1851188 -1851188 00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
324       0 0 0 0 1  0 0 0 3834089 -1851188 -1851188 00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
325       0 0 0 1 2  0 0 0 3834089 -1851188 -1851188 00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
326       0 0 0 0 2  0 0 0 3834089 -1851188 -1851188 00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
327       0 0 0 1 3  0 0 0 3834089 -1851188 -1851188 00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
328       0 0 0 0 3  0 0 0 3834089 -1851188 -1851188 00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
329       0 1 0 1 4  0 0 0 3834089 -1851188 -1851188 00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
330       0 1 0 0 4  0 0 0 3834089 -1851188 -1851188 00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
331       0 0 0 1 5  0 0 0 3834090 491929   491929   01b -32768 1  38000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
332       0 0 0 0 5  0 0 0 3834090 491929   491929   01b -32768 1  38000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
333       0 0 0 1 6  0 0 0 3834090 491929   491929   01b -32768 1  38000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
334       0 0 0 0 6  0 0 0 3834090 491929   491929   01b -32768 1  38000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
335       0 0 0 1 7  0 0 0 3834090 491929   491929   01b -32768 1  38000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
336       0 0 0 0 7  0 0 0 3834090 491929   491929   01b -32768 1  38000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
337       0 1 0 1 8  0 0 0 3834090 491929   491929   01b -32768 1  38000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
338       0 1 0 0 8  0 0 0 3834090 491929   491929   01b -32768 1  38000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
339       0 0 0 1 9  0 0 0 3834091 983858   983858   10b 98304  1  18000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
340       0 0 0 0 9  0 0 0 3834091 983858   983858   10b 98304  1  18000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
341       0 0 0 1 10 0 0 0 3834091 983858   983858   10b 98304  1  18000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
342       0 0 0 0 10 0 0 0 3834091 983858   983858   10b 98304  1  18000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
343       0 0 0 1 11 0 0 0 3834091 983858   983858   10b 98304  1  18000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
344       0 0 0 0 11 0 0 0 3834091 983858   983858   10b 98304  1  18000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
345       0 1 0 1 12 0 0 0 3834091 983858   983858   10b 98304  1  18000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
346       0 1 0 0 12 0 0 0 3834091 983858   983858   10b 98304  1  18000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
347       0 0 0 1 13 0 0 0 3834092 1967716  1967716  00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
348       0 0 0 0 13 0 0 0 3834092 1967716  1967716  00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
349       0 0 0 1 14 0 0 0 3834092 1967716  1967716  00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
350       0 0 0 0 14 0 0 0 3834092 1967716  1967716  00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
351       0 0 0 1 15 0 0 0 3834092 1967716  1967716  00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
352       0 0 0 0 15 0 0 0 3834092 1967716  1967716  00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
353       0 1 1 1 0  0 0 0 3834092 1967716  1967716  00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
354       0 1 1 0 0  0 0 0 3834092 1967716  1967716  00b -98304 1  28000h 35B27h 0C000h 01B27h 00000h 34000h 0C000h 02434h 0000000000h 00000h 00000h 
355       0 0 0 1 1  0 0 0 3834093 -258871  -258871  01b -32768 1  38000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
356       0 0 0 0 1  0 0 0 3834093 -258871  -258871  01b -32768 1  38000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
357       0 0 0 1 2  0 0 0 3834093 -258871  -258871  01b -32768 1  38000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
358       0 0 0 0 2  0 0 0 3834093 -258871  -258871  01b -32768 1  38000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
359       0 0 0 1 3  0 0 0 3834093 -258871  -258871  01b -32768 1  38000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
360       0 0 0 0 3  0 0 0 3834093 -258871  -258871  01b -32768 1  38000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
361       0 1 0 1 4  0 0 0 3834093 -258871  -258871  01b -32768 1  38000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
362       0 1 0 0 4  0 0 0 3834093 -258871  -258871  01b -32768 1  38000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
363       0 0 0 1 5  0 0 0 3834094 -517742  -517742  10b 98304  1  18000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
364       0 0 0 0 5  0 0 0 3834094 -517742  -517742  10b 98304  1  18000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
365       0 0 0 1 6  0 0 0 3834094 -517742  -517742  10b 98304  1  18000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
366       0 0 0 0 6  0 0 0 3834094 -517742  -517742  10b 98304  1  18000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
367       0 0 0 1 7  0 0 0 3834094 -517742  -517742  10b 98304  1  18000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
368       0 0 0 0 7  0 0 0 3834094 -517742  -517742  10b 98304  1  18000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
369       0 1 0 1 8  0 0 0 3834094 -517742  -517742  10b 98304  1  18000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
370       0 1 0 0 8  0 0 0 3834094 -517742  -517742  10b 98304  1  18000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
371       0 0 0 1 9  0 0 0 3834095 -1035484 -1035484 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
372       0 0 0 0 9  0 0 0 3834095 -1035484 -1035484 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
373       0 0 0 1 10 0 0 0 3834095 -1035484 -1035484 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
374       0 0 0 0 10 0 0 0 3834095 -1035484 -1035484 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
375       0 0 0 1 11 0 0 0 3834095 -1035484 -1035484 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
376       0 0 0 0 11 0 0 0 3834095 -1035484 -1035484 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
377       0 1 0 1 12 0 0 0 3834095 -1035484 -1035484 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
378       0 1 0 0 12 0 0 0 3834095 -1035484 -1035484 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
379       0 0 0 1 13 0 0 0 3834096 -2070968 -2070968 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
380       0 0 0 0 13 0 0 0 3834096 -2070968 -2070968 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
381       0 0 0 1 14 0 0 0 3834096 -2070968 -2070968 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
382       0 0 0 0 14 0 0 0 3834096 -2070968 -2070968 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
383       0 0 0 1 15 0 0 0 3834096 -2070968 -2070968 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
384       0 0 0 0 15 0 0 0 3834096 -2070968 -2070968 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
385       0 1 1 1 0  0 0 0 3834096 -2070968 -2070968 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
386       0 1 1 0 0  0 0 0 3834096 -2070968 -2070968 00b -98304 1  28000h 0C000h 0C000h 00000h 00000h 0C000h 0C000h 02434h 0000000000h 00000h 00000h 
387       0 0 0 1 1  0 0 0 3834097 52369    52369    01b -32768 1  38000h 0C000h 34000h 00000h 00000h 0C000h 34000h 02434h 0000000000h 00000h 00000h 
388       0 0 0 0 1  0 0 0 3834097 52369    52369    01b -32768 1  38000h 0C000h 34000h 00000h 00000h 0C000h 34000h 02434h 0000000000h 00000h 00000h 
389       0 0 0 1 2  0 0 0 3834097 52369    52369    01b -32768 1  38000h 0C000h 34000h 00000h 00000h 0C000h 34000h 02434h 0000000000h 00000h 00000h 
390       0 0 0 0 2  0 0 0 3834097 52369    52369    01b -32768 1  38000h 0C000h 34000h 00000h 00000h 0C000h 34000h 02434h 0000000000h 00000h 00000h 
391       0 0 0 1 3  0 0 0 3834097 52369    52369    01b -32768 1  38000h 0C000h 34000h 00000h 00000h 0C000h 34000h 02434h 0000000000h 00000h 00000h 
392       0 0 0 0 3  0 0 0 3834097 52369    52369    01b -32768 1  38000h 0C000h 34000h 00000h 00000h 0C000h 34000h 02434h 0000000000h 00000h 00000h 
393       0 1 0 1 4  0 0 0 3834097 52369    52369    01b -32768 1  38000h 0C000h 34000h 00000h 00000h 0C000h 34000h 02434h 0000000000h 00000h 00000h 
394       0 1 0 0 4  0 0 0 3834097 52369    52369    01b -32768 1  38000h 0C000h 34000h 00000h 00000h 0C000h 34000h 02434h 0000000000h 00000h 00000h 
395       0 0 0 1 5  0 0 0 3834098 104738   104738   10b 98304  1  18000h 0C000h 34000h 00000h 00000h 0C000h 34000h 02434h 0000000000h 00000h 00000h 
